0,10,100,2,1,10,5,4,0.0,,0
0,10,100,2,1,10,5,5,0.0,,0
0,10,100,2,1,10,5,6,0.0,,0
0,10,100,2,1,10,5,7,0.0,,0
0,10,100,2,1,10,5,8,0.0,,0
0,10,100,2,1,10,5,9,0.0,,0
0,10,100,2,1,10,5,10,0.0,,0
0,10,100,2,1,10,5,11,0.0,,0
0,10,100,2,1,10,5,12,0.0,,0
0,10,100,2,1,10,5,15,0.0,,0
0,10,100,2,1,20,5,4,0.0,,0
0,10,100,2,1,20,5,5,0.0,,0
0,10,100,2,1,20,5,6,0.0,,0
0,10,100,2,1,20,5,7,0.0,,0
0,10,100,2,1,20,5,8,0.0,,0
0,10,100,2,1,20,5,9,0.0,,0
0,10,100,2,1,20,5,10,0.0,,0
0,10,100,2,1,20,5,11,0.0,,0
0,10,100,2,1,20,5,12,0.0,,0
0,10,100,2,1,20,5,15,0.0,,0
0,10,100,2,1,30,5,4,0.0,,0
0,10,100,2,1,30,5,5,0.0,,0
0,10,100,2,1,30,5,6,0.0,,0
0,10,100,2,1,30,5,7,0.0,,0
0,10,100,2,1,30,5,8,0.0,,0
0,10,100,2,1,30,5,9,0.0,,0
0,10,100,2,1,30,5,10,0.0,,0
0,10,100,2,1,30,5,11,0.0,,0
0,10,100,2,1,30,5,12,0.0,,0
0,10,100,2,1,30,5,15,0.0,,0
0,10,100,2,1,40,5,4,0.0,,0
0,10,100,2,1,40,5,5,0.0,,0
0,10,100,2,1,40,5,6,0.0,,0
0,10,100,2,1,40,5,7,0.0,,0
0,10,100,2,1,40,5,8,0.0,,0
0,10,100,2,1,40,5,9,0.0,,0
0,10,100,2,1,40,5,10,0.0,,0
0,10,100,2,1,40,5,11,0.0,,0
0,10,100,2,1,40,5,12,0.0,,0
0,10,100,2,1,40,5,15,0.0,,0
0,10,100,2,1,50,5,4,0.0,,0
0,10,100,2,1,50,5,5,0.0,,0
0,10,100,2,1,50,5,6,0.0,,0
0,10,100,2,1,50,5,7,0.0,,0
0,10,100,2,1,50,5,8,0.0,,1
0,10,100,2,1,50,5,9,0.0,,1
0,10,100,2,1,50,5,10,0.0,,1
0,10,100,2,1,50,5,11,0.0,,1
0,10,100,2,1,50,5,12,0.0,,1
0,10,100,2,1,50,5,15,0.0,,1
0,10,100,2,1,100,5,4,0.0,,1
0,10,100,2,1,100,5,5,0.0,,1
0,10,100,2,1,100,5,6,0.0,,1
0,10,100,2,1,100,5,7,0.0,,1
0,10,100,2,1,100,5,8,0.0,,1
0,10,100,2,1,100,5,9,0.0,,1
0,10,100,2,1,100,5,10,0.0,,1
0,10,100,2,1,100,5,11,0.0,,1
0,10,100,2,1,100,5,12,0.0,,1
0,10,100,2,1,100,5,15,0.0,,1
0,10,100,2,1,10,10,4,0.0,,1
0,10,100,2,1,10,10,5,0.0,,1
0,10,100,2,1,10,10,6,0.0,,1
0,10,100,2,1,10,10,7,0.0,,1
0,10,100,2,1,10,10,8,0.0,,1
0,10,100,2,1,10,10,9,0.0,,1
0,10,100,2,1,10,10,10,0.0,,1
0,10,100,2,1,10,10,11,0.0,,1
0,10,100,2,1,10,10,12,0.0,,1
0,10,100,2,1,10,10,15,0.0,,1
0,10,100,2,1,20,10,4,0.0,,1
0,10,100,2,1,20,10,5,0.0,,1
0,10,100,2,1,20,10,6,0.0,,1
0,10,100,2,1,20,10,7,0.0,,1
0,10,100,2,1,20,10,8,0.0,,1
0,10,100,2,1,20,10,9,0.0,,1
0,10,100,2,1,20,10,10,0.0,,1
0,10,100,2,1,20,10,11,0.0,,1
0,10,100,2,1,20,10,12,0.0,,1
0,10,100,2,1,20,10,15,0.0,,1
0,10,100,2,1,30,10,4,0.0,,1
0,10,100,2,1,30,10,5,0.0,,1
0,10,100,2,1,30,10,6,0.0,,1
0,10,100,2,1,30,10,7,0.0,,1
0,10,100,2,1,30,10,8,0.0,,1
0,10,100,2,1,30,10,9,0.0,,1
0,10,100,2,1,30,10,10,0.0,,1
0,10,100,2,1,30,10,11,0.0,,2
0,10,100,2,1,30,10,12,0.0,,2
0,10,100,2,1,30,10,15,0.0,,2
0,10,100,2,1,40,10,4,0.0,,2
0,10,100,2,1,40,10,5,0.0,,2
0,10,100,2,1,40,10,6,0.0,,2
0,10,100,2,1,40,10,7,0.0,,2
0,10,100,2,1,40,10,8,0.0,,2
0,10,100,2,1,40,10,9,0.0,,2
0,10,100,2,1,40,10,10,0.0,,2
0,10,100,2,1,40,10,11,0.0,,2
0,10,100,2,1,40,10,12,0.0,,2
0,10,100,2,1,40,10,15,0.0,,2
0,10,100,2,1,50,10,4,0.0,,2
0,10,100,2,1,50,10,5,0.0,,2
0,10,100,2,1,50,10,6,0.0,,2
0,10,100,2,1,50,10,7,0.0,,2
0,10,100,2,1,50,10,8,0.0,,2
0,10,100,2,1,50,10,9,0.0,,2
0,10,100,2,1,50,10,10,0.0,,2
0,10,100,2,1,50,10,11,0.0,,2
0,10,100,2,1,50,10,12,0.0,,2
0,10,100,2,1,50,10,15,0.0,,2
0,10,100,2,1,100,10,4,0.0,,2
0,10,100,2,1,100,10,5,0.0,,2
0,10,100,2,1,100,10,6,0.0,,2
0,10,100,2,1,100,10,7,0.0,,2
0,10,100,2,1,100,10,8,0.0,,2
0,10,100,2,1,100,10,9,0.0,,2
0,10,100,2,1,100,10,10,0.0,,2
0,10,100,2,1,100,10,11,0.0,,2
0,10,100,2,1,100,10,12,0.0,,2
0,10,100,2,1,100,10,15,0.0,,2
0,10,100,2,1,10,50,4,0.0,,2
0,10,100,2,1,10,50,5,0.0,,2
0,10,100,2,1,10,50,6,0.0,,2
0,10,100,2,1,10,50,7,0.0,,2
0,10,100,2,1,10,50,8,0.0,,3
0,10,100,2,1,10,50,9,0.0,,3
0,10,100,2,1,10,50,10,0.0,,3
0,10,100,2,1,10,50,11,0.0,,3
0,10,100,2,1,10,50,12,0.0,,3
0,10,100,2,1,10,50,15,0.0,,3
0,10,100,2,1,20,50,4,0.0,,3
0,10,100,2,1,20,50,5,0.0,,3
0,10,100,2,1,20,50,6,0.0,,3
0,10,100,2,1,20,50,7,0.0,,3
0,10,100,2,1,20,50,8,0.0,,3
0,10,100,2,1,20,50,9,0.0,,3
0,10,100,2,1,20,50,10,0.0,,3
0,10,100,2,1,20,50,11,0.0,,3
0,10,100,2,1,20,50,12,0.0,,3
0,10,100,2,1,20,50,15,0.0,,3
0,10,100,2,1,30,50,4,0.0,,3
0,10,100,2,1,30,50,5,0.0,,3
0,10,100,2,1,30,50,6,0.0,,3
0,10,100,2,1,30,50,7,0.0,,3
0,10,100,2,1,30,50,8,0.0,,3
0,10,100,2,1,30,50,9,0.0,,3
0,10,100,2,1,30,50,10,0.0,,3
0,10,100,2,1,30,50,11,0.0,,3
0,10,100,2,1,30,50,12,0.0,,3
0,10,100,2,1,30,50,15,0.0,,3
0,10,100,2,1,40,50,4,0.0,,3
0,10,100,2,1,40,50,5,0.0,,4
0,10,100,2,1,40,50,6,0.0,,4
0,10,100,2,1,40,50,7,0.0,,4
0,10,100,2,1,40,50,8,0.0,,4
0,10,100,2,1,40,50,9,0.0,,4
0,10,100,2,1,40,50,10,0.0,,4
0,10,100,2,1,40,50,11,0.0,,4
0,10,100,2,1,40,50,12,0.0,,4
0,10,100,2,1,40,50,15,0.0,,4
0,10,100,2,1,50,50,4,0.0,,4
0,10,100,2,1,50,50,5,0.0,,4
0,10,100,2,1,50,50,6,0.0,,4
0,10,100,2,1,50,50,7,0.0,,4
0,10,100,2,1,50,50,8,0.0,,4
0,10,100,2,1,50,50,9,0.0,,4
0,10,100,2,1,50,50,10,0.0,,4
0,10,100,2,1,50,50,11,0.0,,4
0,10,100,2,1,50,50,12,0.0,,4
0,10,100,2,1,50,50,15,0.0,,4
0,10,100,2,1,100,50,4,0.0,,4
0,10,100,2,1,100,50,5,0.0,,4
0,10,100,2,1,100,50,6,0.0,,4
0,10,100,2,1,100,50,7,0.0,,4
0,10,100,2,1,100,50,8,0.0,,4
0,10,100,2,1,100,50,9,0.0,,4
0,10,100,2,1,100,50,10,0.0,,4
0,10,100,2,1,100,50,11,0.0,,4
0,10,100,2,1,100,50,12,0.0,,4
0,10,100,2,1,100,50,15,0.0,,4
0,10,100,2,1,10,100,4,0.0,,5
0,10,100,2,1,10,100,5,0.0,,5
0,10,100,2,1,10,100,6,0.0,,5
0,10,100,2,1,10,100,7,0.0,,5
0,10,100,2,1,10,100,8,0.0,,5
0,10,100,2,1,10,100,9,0.0,,5
0,10,100,2,1,10,100,10,0.0,,5
0,10,100,2,1,10,100,11,0.0,,5
0,10,100,2,1,10,100,12,0.0,,5
0,10,100,2,1,10,100,15,0.0,,5
0,10,100,2,1,20,100,4,0.0,,5
0,10,100,2,1,20,100,5,0.0,,5
0,10,100,2,1,20,100,6,0.0,,5
0,10,100,2,1,20,100,7,0.0,,5
0,10,100,2,1,20,100,8,0.0,,6
0,10,100,2,1,20,100,9,0.0,,6
0,10,100,2,1,20,100,10,0.0,,6
0,10,100,2,1,20,100,11,0.0,,6
0,10,100,2,1,20,100,12,0.0,,6
0,10,100,2,1,20,100,15,0.0,,6
0,10,100,2,1,30,100,4,0.0,,6
0,10,100,2,1,30,100,5,0.0,,6
0,10,100,2,1,30,100,6,0.0,,6
0,10,100,2,1,30,100,7,0.0,,6
0,10,100,2,1,30,100,8,0.0,,6
0,10,100,2,1,30,100,9,0.0,,6
0,10,100,2,1,30,100,10,0.0,,6
0,10,100,2,1,30,100,11,0.0,,6
0,10,100,2,1,30,100,12,0.0,,6
0,10,100,2,1,30,100,15,0.0,,6
0,10,100,2,1,40,100,4,0.0,,7
0,10,100,2,1,40,100,5,0.0,,7
0,10,100,2,1,40,100,6,0.0,,7
0,10,100,2,1,40,100,7,0.0,,7
0,10,100,2,1,40,100,8,0.0,,7
0,10,100,2,1,40,100,9,0.0,,7
0,10,100,2,1,40,100,10,0.0,,7
0,10,100,2,1,40,100,11,0.0,,7
0,10,100,2,1,40,100,12,0.0,,7
0,10,100,2,1,40,100,15,0.0,,7
